session_id,session_position,session_length,track_id_clean,not_skipped
0_0674a130-9e0f-46f1-8338-474d2e2b2c62,20,20,t_dacce82c-5313-4a47-b011-44fa860308ef,False
0_0674db60-8566-440f-9513-87c9c4f702d8,20,20,t_a0917b59-7c3f-4cb1-b685-2be925f9ff32,True
0_06751719-ffc6-4bea-a920-6f3f1c8b8d75,20,20,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,False
0_06753dba-616e-4422-8259-3baad19c1f38,20,20,t_a6e4a838-166e-4027-8033-8c741e2d890e,False
0_06755a4c-5b0d-48ed-b48d-3db831a2f572,20,20,t_12e0a4d8-354a-4dbf-a6f6-f836759c145c,False
0_06756ba7-cd84-496f-ba49-c4490bf75ea6,20,20,t_7e622301-f2ad-4ed0-b2d8-f87fb34af097,False
0_06763ceb-ec28-490e-9d95-09a6f9e3a159,15,15,t_813fd49d-8a4a-4ba3-8762-ccdb84afa166,True
0_06768d29-014e-478e-a8e1-98a3ee90bed6,20,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,True
0_067693e8-e0b1-4bab-b73d-c6a915e75e50,15,15,t_86cfb4f4-03d1-4bf0-8f0d-74e0b67194d5,True
0_0676a87c-e273-4044-ab16-9cbd1b49e213,20,20,t_952ce2fb-41a5-4ef0-963e-82583230cd45,False
0_0677eaaf-e4bf-4418-9cc0-55e596171a6a,13,13,t_50a76e1b-a7d1-4973-9daf-fbe8b3fe9d71,True
0_0678197b-3290-43e4-b221-f59a8a5c4fab,14,14,t_e61de175-62cd-495e-b4d8-ad3e386517b7,True
0_06783f1a-2711-40b0-8915-ae8aac1ac39c,12,12,t_aee7f818-eb4b-4993-bfa3-0f905abd4d0b,True
0_06786687-7152-4590-8b2a-a15bcee17dff,14,14,t_72b5da91-654c-4c79-aad8-ed64dfb075ac,True
0_0678807b-abda-46dc-85c7-4a4c15b37c44,20,20,t_40304034-44f3-4b3e-b2f5-390ad740e576,True
0_0678a7d0-c6f0-420f-bbd0-df1552cc455b,13,13,t_ec61b6f4-cea2-4823-88a0-656820f1b1f0,True
0_06796364-2a53-4030-a513-e214d9e3993e,15,15,t_35d00115-76ee-4fed-89a9-4e6313d4dbd4,True
0_06797aef-9b94-434a-b75b-8414f429f55a,20,20,t_7068b4a1-96ed-41c9-b07b-ae4093434922,True
0_06799062-bf91-4713-9384-c2fd9703011f,19,19,t_8e0ed2f7-08d6-4aa4-a84f-cad7c9001889,True
0_067ab3ae-e266-4cb1-b3af-510fff763ab7,14,14,t_cfc6c629-96ac-48f3-804d-a61f450d6f7b,False
0_067adaa8-23bc-4ee7-b1de-914497d8d972,20,20,t_2c065cee-a38b-4154-bf86-f36e415ffb1d,False
0_067b0cb0-2e74-46d7-99b6-28602e64a587,13,13,t_da9f3852-f531-4c5e-bb94-44dfa49efc9c,True
0_067c5b17-d800-47e9-bebb-fd3b7c967303,20,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,True
0_067cac65-d951-43a6-a9df-8fac06790265,20,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,True
0_067cc791-ea0b-4603-b9fe-2a24493fd063,20,20,t_e5cc69bb-5919-47b1-be44-732afb1dbd89,False
0_067dd721-5255-4352-95f3-961a881e31f8,20,20,t_78830585-1ca8-44c8-98aa-ea7596be7fb9,False
0_067e767d-30d7-4755-b3d2-245de74cda9e,20,20,t_6fa1a14c-159f-46c3-92a7-4dc5ad9e4899,True
0_067ed937-b48a-43fd-b8a8-e3625a8fa125,12,12,t_7a079005-c54b-4ad9-a2ca-f273d3fdf292,False
0_067f39a5-587f-497a-8fd5-a3e93de9e81d,11,11,t_c93a7f46-4970-467f-8a36-e0c41be3620c,True
0_067f40c3-dcec-4726-9155-d229bb6da81c,20,20,t_6f915f87-0d18-40c0-8d48-a19281b5ac51,True
0_06800c0b-0a8f-4052-a8d2-46e1e543719f,13,13,t_bd209473-caea-4fb0-ba2d-7cc15f0dd392,True
0_068097e6-b829-47b7-ac13-7352569a757b,14,14,t_665b3a46-4b3c-47b8-a1ef-e0a85e4c4ae6,False
0_0680eaec-7590-4b29-a731-9aaaea5a6f54,20,20,t_293c6ce1-c780-4242-9b64-cc58748df2fe,False
0_0681451c-fef5-4d60-9bf4-681bd520daf3,20,20,t_b941a31a-bf12-4afa-a691-d356dd1aca84,True
0_06816eb8-59ff-4499-9619-345c579dc5de,16,16,t_a4adc913-911b-47b5-bdcd-cd4a6a62c69f,True
0_06821f01-c0ea-4950-8a29-d330e59716ec,15,15,t_34c1c63b-51a0-4100-8b3e-aa5bda12e6c6,True
0_0682d1c6-0d26-4451-9d76-ac4cfac90d2f,10,10,t_561a6648-8fe2-48fc-8a74-1cf13abd2d3b,True
0_06833018-d796-4845-bbca-ff14654e4de1,17,17,t_4a94e295-9a8b-4649-baab-3c1d7049d3af,True
0_0683724b-c7b2-4686-8b09-b88924ee1f86,13,13,t_166e2087-a865-440c-b2c8-1e1828c214db,True
0_0684aad8-d1e2-43a0-9c3d-6f06dd2de879,20,20,t_ede029cb-7b41-4e2a-b29e-b4bfbd1f1e49,False
0_0684d814-59a7-4746-b3a2-9b39fb7669ab,13,13,t_6a40d9f0-3c44-4e11-86cd-b9a55fe2ce0a,False
0_06852832-12bb-4174-9332-5649fa496175,20,20,t_f6edf7a9-765d-42bc-9202-c8fcfaf9487e,False
0_06853e4e-5c44-4b92-ac30-7d4c9f03e00e,10,10,t_f1525fd9-842f-4a39-81ba-050b1b3b0d16,False
0_0685a3a8-973e-4056-bb2c-df96f0e472f1,10,10,t_13e73362-8de1-42ba-a420-ffaf701d42c3,True
0_0685baee-fcca-4f18-a0f8-b1878237df16,11,11,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,True
0_06860e9b-6ba1-4bb5-9043-e7b529ea2db6,13,13,t_9b402a14-bddf-4248-b324-3834a4080361,True
0_0686764e-05d6-4700-90d4-c8b39954363e,20,20,t_9f7e9162-caef-4223-926e-5b5872f95099,True
0_068702f3-bb28-4df7-8dec-5d5ff1a975ca,20,20,t_51b9f3cb-07b8-45ea-80f9-3ee1ccf822ab,False
0_068833cc-9563-4d78-a8f3-81e0a639d272,11,11,t_a64126e8-023a-47b3-bb86-c8589d3c504e,True
0_0688468d-68de-46b2-9b6a-8851431cb557,16,16,t_bacf06d3-9185-4183-84ea-ff0db51475ce,True
0_068863af-aad8-4f5f-babf-10d8daf2d2a6,20,20,t_a988147d-f4a9-47dd-bdf0-4814d1975446,False
0_06895696-fc81-468b-8e19-a92ee5d80efa,20,20,t_eec0fe55-9933-40c7-a1c6-605a1ce6ef8d,False
0_068a151c-de54-4d78-84e2-351ff85021c4,20,20,t_799c1340-63e5-48f8-b781-a9a697034059,False
0_068a355a-c27c-4fa7-b239-ae348b9d9bcf,12,12,t_ccfc6ee4-8c68-4161-8368-a004ce241755,True
0_068a630a-bb3c-466b-bfae-492b5d4f24eb,10,10,t_a9649621-905d-42de-a313-5fb8f2af311e,False
0_068b1c63-f518-45e7-bca4-01059c8c2f68,10,10,t_0e6f4eff-4564-403b-a254-eb2a3dab8994,False
0_068b42f4-ee09-42f8-b25a-8033d448d6fc,17,17,t_84211436-f21f-446e-985c-a2b4f145d353,True
0_068bcb70-8732-43a0-b871-1a25d52f62ec,15,15,t_cb63d247-30f7-4270-898e-7d6a03ee678b,False
0_068c3499-806f-40b5-bac2-81006de86383,20,20,t_7fb6e4d8-36a7-44ed-a85b-56ae6eed8c55,False
0_068c41bb-bb3e-4808-b86b-c4e9d4f10716,20,20,t_624aea38-6809-4337-a889-654dbfc41315,False
0_068cf527-9d37-4cd7-b330-5989f67f9d46,20,20,t_3c70d8ac-b601-4f8e-be57-cfdb7f119183,True
0_068cfefd-1bfa-4eb0-981e-4337d7f9bf33,20,20,t_b14e3d6a-e815-460b-9ac8-bb8c99741bae,False
0_068d2886-2ca6-439d-9ee1-c58dd715a229,19,19,t_a7aa673d-9c8b-4e6a-985e-ec91ed5727e9,True
0_068d4351-9e88-4f5c-b956-dd0a4f4cf600,20,20,t_66969466-e8f4-458b-aabb-77f2cedd0654,True
0_068e3098-9137-4869-80fc-75473939cbca,20,20,t_82f93b2c-0504-4480-92b8-0d2757080b0d,False
0_068e378e-5eb9-4a70-b70e-40fbe177af44,20,20,t_ba5611a1-1361-46b9-b08e-ab21aaf39a6b,False
0_068fbacf-8b3c-4718-8d05-be313b078a62,20,20,t_e5fcb08d-2fbf-46ac-ad81-b5ccb740c388,True
0_06904323-1bce-450e-8c4b-74383d767a84,13,13,t_bee844f3-bb91-4045-b209-abb298083e03,True
0_0690b692-b3dc-4131-ac71-ea9bd247c099,20,20,t_39e6e30a-cdec-40a8-bbc8-edd21241141c,False
0_0691af2d-3d18-4b9f-9d58-2625b45c0f5a,19,19,t_415848ff-3e6a-485c-bece-b7cfcbc61340,False
0_0691b010-79f2-4f0f-8f32-94daa7c99eb2,10,10,t_1dc037e4-de68-4f1b-88de-19a8f2049647,False
0_0691bc11-c714-44f1-864e-ca986dd2672f,12,12,t_ff0631fd-e94a-4c7a-85ba-2274c29586e2,True
0_0691f2fb-2be5-46d5-8a9a-2289cb334c19,20,20,t_7892f6d6-6e6c-4929-a5ae-1174b601d542,False
0_06925d2b-f44b-4fb0-8f6d-5c29ee52ba65,20,20,t_e9c5c2a7-8845-4e49-9257-70533beae21e,False
0_06926baf-7d56-46ca-ad4a-98eabf0bde2c,20,20,t_f119c851-39a1-4238-a07c-afbd8f01841f,True
0_0694bf21-f6bd-470c-9979-835d8f13525c,20,20,t_40ee0837-9fd9-4f80-9907-3247baea5537,False
0_0694c175-03fc-4066-ba38-798ee1a53456,12,12,t_57ccafb6-7ce3-4f2a-b60c-58b986a68a12,False
0_0694c86d-7bdf-4fe8-bbcc-bf87e3aff8d2,20,20,t_b6af9884-df24-49bb-9f80-be471516b403,False
0_0694ce2a-0086-421e-8e72-c94bd8bdf539,15,15,t_64c3ac03-ec6e-48ab-989d-46564f620108,False
0_069582db-3f15-459f-8d9a-644bc7708508,19,19,t_c1c16fc6-ac7b-4f27-824b-8fcc5044c0c6,True
0_0695948e-7710-4572-a6a9-0723a271649c,12,12,t_75f1518f-dd05-4693-b075-ccdc95b29396,False
0_06963642-054b-48fd-8016-9bf6c655fc09,18,18,t_c62a6914-7fdb-4165-8e3e-77299df1372c,False
0_06969846-ae76-4149-8586-6c799129a111,20,20,t_655e05a1-f436-444a-9fda-3cb19bf25387,True
0_069797c7-0f83-4e9a-99c8-b8db1ad54c7f,15,15,t_b7a0bd14-8d5c-4fde-b693-783091849d92,True
0_0698764f-4932-43db-93a3-a51923ad66c7,15,15,t_99a6acd5-09aa-4aab-b973-4e4c61c30387,True
0_069884de-1789-40a2-84d6-56ad03c633e9,20,20,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,False
0_069b395b-8caa-46ef-8ba4-8a80fbfcca63,20,20,t_ec79eb12-50d1-4322-8cc8-847760a03285,False
0_069b5b41-5b33-484d-b3f6-223ff720c1cf,20,20,t_9047d030-8404-477c-a074-d315581ba5cd,False
0_069b608c-ee91-4f78-aa7a-86af8e6eab19,20,20,t_6af5de9f-d439-4da0-8c73-f7ba4ef3936b,False
0_069bb1f2-5fc7-4ab0-9d5f-3d915dbc3ad3,16,16,t_d851475a-f84d-49f9-8514-f5e603b971e0,True
0_069bddbb-ae0e-4291-aa74-d98f2280ffcc,20,20,t_104e66c5-f547-4701-9029-505196a0e949,False
0_069c17cd-f48e-448c-8fd4-ee390fb8a98c,10,10,t_ef1896ed-b43f-41be-a55d-5ddcbd44b0e6,False
0_069c5312-fe0b-4696-a6b8-73985c1486c7,11,11,t_297efa33-b070-4e5d-bb42-111237295b6c,False
0_069c6293-e1d2-4a95-b237-ef7efc5c2262,20,20,t_871df840-0f69-4467-89cd-fde05e4b58a2,False
0_069caf11-d081-4713-92be-382bdd07a874,20,20,t_32270005-26a1-4763-8ba5-44fcc15f9914,False
0_069cba04-5a27-4a8c-b53f-dea95318ef89,14,14,t_94299621-19df-43ea-9a83-058282f1a334,False
0_069d19be-2125-47ad-86e0-3416b2237713,12,12,t_3ac7d294-c316-411f-a717-7b6ff3fc8a29,False
0_069dbec1-da86-48bb-a6dc-eea41f2b330d,20,20,t_b7ce30f0-9133-4057-99db-6e2a6ed570f2,True
0_069df3d3-05b1-4749-96db-fe0d00396682,13,13,t_f2f9366c-a125-48b8-a934-45e0c3a5b65c,True
0_069e3594-02e6-41b0-a9c4-0e036bc3648c,10,10,t_992664c2-0754-4eb1-b0c3-0a6aa87697f5,True
0_069e5be3-5785-4c4c-9045-d8bd3fd454f4,20,20,t_bfe9ae70-8add-43f6-903c-faf793b2d9c1,False
0_069f3a44-4150-4740-99ae-9f5bfa3c1fb3,20,20,t_4a7b1117-f732-4c07-b049-88d7abf96b73,False
0_069f88fa-7b6c-4131-b951-8c25c5fc324a,20,20,t_26eff975-cb7e-4507-a3b6-278b526584bc,True
0_06a07e61-1210-48fc-94de-62e866a3b736,19,19,t_17e33745-0ab2-4edb-bf1e-833ddc378739,True
0_06a0975f-bc89-46a1-ba1e-0b7c530e8e6c,20,20,t_6ffa68af-6e56-4771-99e2-f6133a6605f2,False
0_06a0c13e-8316-44a7-91e5-839f1f1ef772,20,20,t_005987b9-82f0-4098-878e-905dd7ec4385,True
0_06a10c95-de34-4f28-a98f-05877158c93a,14,14,t_03ffde7c-f178-4d05-939d-271024d69e2d,False
0_06a18c91-9155-4265-87b6-cb621859d59b,20,20,t_0ed72b75-bc45-4af1-a07f-c1d0397d2e99,True
0_06a1bc3b-8545-4a08-97a0-f0d130c4c3e2,10,10,t_be42bc82-e190-4659-81e6-f2a2665eddd0,True
0_06a21b6b-6975-4051-9c34-9cf98f760be0,20,20,t_6a36c683-2e4f-4160-bf83-a3e26b14d578,False
0_06a24032-4b09-43ba-8e11-00e6f03ff596,20,20,t_2c006d7f-7e2a-4c63-887a-890bf0118a77,False
0_06a27649-c93d-42a6-9c8a-9fa3586cb53e,20,20,t_84424839-4ef7-4ffa-9a9b-a5e09d775937,False
0_06a28527-4397-40e1-bb19-9053ea134664,11,11,t_72bf2748-67ae-46fa-b257-f4d6c0383d09,False
0_06a28c80-2dca-434d-8404-3a86f77a0a10,20,20,t_67281695-a969-4720-b75f-44ddf4b56327,False
0_06a3140f-72a9-4163-a7a2-caa65bc0c8d1,11,11,t_3fbc4a7c-93a5-4dcc-a156-e8d9a9f845d1,False
0_06a31435-a685-4d94-85a0-bc11e526a37a,20,20,t_fbb5f4de-e9e9-4f1b-92b6-df835e8bc36d,False
0_06a33bb1-1aee-4397-931e-bd9b5b78932e,20,20,t_011bd8e2-4176-432e-9d3d-72046a198917,False
0_06a3a82b-7e7e-43bc-9a8d-ed8e7fde605a,12,12,t_8cc0d46a-3c6c-48db-aca3-d5a1f139bcdf,False
0_06a3e253-c1e1-46dd-a4ad-edcd9ec19796,20,20,t_bf7ee0c4-7200-4b1b-864f-a0c1aae536c3,False
0_06a404ce-7141-41c8-a074-23ad78399bb0,12,12,t_219b800d-cded-49ce-be7d-3ba2091d34ee,False
0_06a45ba0-1783-41b3-9084-59a39f13dbf8,10,10,t_40ef13a0-7e85-4515-96cf-2003eaab559a,False
0_06a47d3d-76a5-4639-8ba9-6ffe38a7fc4e,18,18,t_440edb9b-fc2f-4f05-a704-4619fdf3dba3,False
0_06a49b9c-aef6-49b6-a5bf-008da1732403,11,11,t_f42bfe91-095a-47b0-8ead-e570f11b8326,True
0_06a532a7-cfac-47eb-9fcc-e84d0dda18ae,20,20,t_c151ba38-5f76-43ae-97d6-63a19c1fbae7,False
0_06a59ec4-08a0-44b2-a90a-a125cfa1c610,20,20,t_7118b692-47b3-4f24-923a-9422ec513f10,False
0_06a7c89c-0260-4f2d-b1f9-692478969ff0,20,20,t_cc216a5c-420b-4746-92d8-f498678cd463,False
0_06a7cf8d-53b2-4582-815a-b6c559f3fef0,15,15,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,True
0_06a838ba-1fc9-4b9a-af72-5b5f78e02dac,20,20,t_b217a137-3d02-44cd-b044-7c1cdc4620d2,True
0_06a84fd1-3994-4e01-99a1-257477994f8d,11,11,t_19821df3-51ad-43c2-b43a-72a1eda80371,False
0_06a8ca35-9780-47e8-8a37-16184d9ce573,20,20,t_bf17338d-830d-4890-b8e9-8ba41bb3349f,True
0_06a9a186-9cc1-48ce-8542-eae46fe56c4f,20,20,t_ba24f863-956a-4ab8-8715-ce3d2b75444c,False
0_06a9f2e9-6fcd-46c2-bb7f-775dbe4e2265,20,20,t_5dda6c94-0ed7-4133-b1ac-e4ed54d2f594,False
0_06aa4f44-ffaa-46b0-90a9-f683051ab98c,10,10,t_a8bf3aaa-1736-4b06-b8ea-064426707828,True
0_06ab2690-fb0d-49c3-a27b-45bae1a9bd34,20,20,t_42d15744-c948-489e-a92b-9e664c170b57,True
0_06ab6089-9249-4b82-8ba3-f01dcc5385e7,10,10,t_761c7836-c8db-4c6f-8218-848ba21f1454,True
0_06ac5334-4eea-449d-9403-0bd4cd94e753,17,17,t_a9e31ba3-7d6e-455f-9b66-6b43117b22b5,False
0_06ac59f0-b8ad-4b6f-90c2-c8b92267804c,20,20,t_e78182e6-b5d6-427c-a269-9eaffff6165a,False
0_06ad518d-44b4-4e56-bfe4-8939e690be95,12,12,t_97aa447d-6cc3-4921-8792-43f25ed9bf0d,True
0_06ad83da-63c3-48df-a413-3ce869c505d0,14,14,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False
0_06af15e3-6a2d-4d72-9600-1edee4413447,20,20,t_6588c555-bd2f-463c-892d-715d39e1d0a3,False
0_06af769c-ed89-4e5c-9ac2-bffa432900ed,20,20,t_cf77e580-9667-409e-8736-6cabcd4a885c,True
0_06afff8b-469e-4a87-8aef-13358562e888,20,20,t_f09db0d8-dd19-417a-8ec4-d6874ffe2773,True
0_06b0dc89-36dd-4985-bf74-6ecb2db4614c,12,12,t_2010aa06-1baf-4703-b44a-f0a7d9962772,False
0_06b0e580-80d4-4c0f-8eb5-d04b1635894b,11,11,t_9cda5d1f-4aa4-475a-a7f7-e43daebf75c1,True
0_06b13698-3507-4761-bbb7-e9fb88b6ded6,20,20,t_3d19afda-45a6-4cda-afeb-9ff05d8c2ed0,True
0_06b184d5-e4ac-4339-9149-17c1877b347b,10,10,t_a633953a-c508-4398-ac09-aadeaa1e6906,True
0_06b1af79-e8c6-4c49-bb7b-42ff4cb8a009,13,13,t_7cd15c14-6eff-4d2e-8638-53568465fc02,True
0_06b2401f-73a0-4ba7-8672-46ae73be4226,20,20,t_8f316dc1-bbf2-44a8-8d4c-dd14f1fe4546,True
0_06b30ff7-a574-4361-b351-9ebeab0cb65f,11,11,t_7fd5b550-b671-4d7a-90d5-d71bf285c3fd,True
0_06b3249e-7a90-466c-8f27-c2c29e2abe7c,20,20,t_063beed9-3de5-4c40-b722-ba52294dc025,True
0_06b34bc5-0518-4564-9920-531d6e9e39fb,20,20,t_db630bb3-7a60-4bba-8069-0e415b06b89f,False
0_06b3819e-75a7-4462-876b-3e89226c821b,10,10,t_d1de6aec-6b3d-48a4-bbeb-7eedda680e7c,True
0_06b43b0a-8120-4784-bbce-349f95a2a89b,12,12,t_68c3faaa-08b0-4535-a701-9466cca02300,False
0_06b444de-99ed-40ac-9fb9-105fb4a88e6e,20,20,t_a26d5181-cb58-47e6-91b2-20eb68a81113,False
0_06b47166-4396-4dc0-a60d-81461b936068,20,20,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,False
0_06b4caa6-97aa-438f-9866-d21059f9f046,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_06b4efdb-f2cd-40dd-9e50-fd5068c662ad,16,16,t_44b7ea38-11d6-4734-996e-e616661165e7,True
0_06b540ea-42bf-45e3-8ffb-fdeae818723d,20,20,t_34a10e0f-4058-4212-a20c-7451f89ad47f,True
0_06b55cee-753a-4289-9e5a-44f042419ba3,20,20,t_c6252867-3804-4b1c-b0bd-3ab2b7692524,False
0_06b5c6b6-7590-4ae8-8d60-8aaa2d1ad88e,16,16,t_487fa4a2-08c4-4cd8-bb35-0164397fcfab,True
0_06b615c9-f6ea-450e-a6a0-36cf11cfb043,20,20,t_16968203-8f74-4b4e-a819-7c695228983a,False
0_06b661fe-39b5-4d55-9cea-23d5d78f8264,20,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,True
0_06b669fa-81a1-4573-9441-34d14a0f5953,20,20,t_6aead5ae-7ffa-4ca7-93e9-726863d4a1fb,True
0_06b6749c-16e7-44ec-b902-4ee1a497e100,20,20,t_06aea78e-0334-47db-8c39-741bf2d8d0c1,False
0_06b6808e-c1de-4ae7-b890-9f0ef1e17b61,20,20,t_1acdf027-6548-454b-bf7e-334b1ca23bc0,True
0_06b6bb3d-2c39-4e71-bb53-2bdd3c07d03d,20,20,t_48c70372-2ac7-4b78-b86a-45836fc85da8,False
0_06b727e3-79a8-49c9-95ef-99e34bd49c09,19,19,t_39a0d705-8d81-460c-b404-521b46b85379,False
0_06b735ec-3753-4055-967a-57812a614d64,12,12,t_e1e716c1-65bc-4146-8933-d7d3fc7ced32,True
0_06b77fdd-2d67-4243-b794-8c2a9b109c64,20,20,t_3eb6f645-5a52-463d-8b05-8800639a91a6,False
0_06b7f84c-c0f8-4fad-bc95-e5206460a39c,18,18,t_338cb0f3-0035-418f-ab2d-3f9342815aaa,False
0_06b853a9-856c-48f2-93c1-74acda6e6eba,14,14,t_5d1dcbc8-2662-4814-ade8-a1484a189b22,True
0_06b8a1ed-0f8f-43e9-a1da-2ef7d2d01050,13,13,t_7e616ed3-115f-4a97-b90e-d128c392fae0,True
0_06b8a681-a939-471b-bf74-82631ce09a55,20,20,t_b3f5e610-8bd4-4a87-ba31-0acf0780702a,False
0_06b8dec8-5a6b-459d-917d-1749a21aaafe,20,20,t_e8308b79-41cf-4b31-b159-df093b592b41,True
0_06b948bc-d564-44ff-bda3-5d2d9cd1a223,11,11,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,True
0_06b9b7d0-9f32-46f1-bbfa-f65e1e606348,12,12,t_5ae8a749-6543-47db-af89-01ea46d3a1a5,True
0_06b9ec01-bae2-4afc-b25b-2954902327ff,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,True
0_06bb1ae7-7234-4527-b24f-9ef5f63ca292,20,20,t_2e0effa6-52e6-4e83-93dd-178eb9613ec9,False
0_06bbc7c9-b9c1-431d-89eb-f67b560a35f8,18,18,t_0639e9a8-31f0-44e8-8e89-4923bb2c4e7b,True
0_06bbcbe7-df3d-4f82-ac40-709416eeb327,20,20,t_743aca7b-b0a9-42a6-97ca-966f67b20cc1,False
0_06bc51ba-69e0-47bd-b820-04e99889144e,15,15,t_bf88699a-51a9-42ac-be56-7f195fc47fca,True
0_06bc9af9-c150-42c4-8881-f8c8b94d21a4,11,11,t_60aac675-5470-4fdf-b8a8-5cde32bc83b7,True
0_06bced5a-562b-4bad-860e-0bee4dbc7dab,10,10,t_1fd05e6e-a54c-4bae-b60a-be5394a005d5,False
0_06bd72d0-74a5-4d77-928f-5750a73e0e76,10,10,t_9baaae8b-89a9-462f-9085-70a6b1a617ba,True
0_06be14b6-ad7a-4b9b-9b64-378c0bc153c8,20,20,t_34edf3e3-2070-4414-9f6f-47dc06a41a6a,True
0_06be6d16-ddc6-4c72-9c72-04a5d6ca5884,20,20,t_9dd2936a-3c4d-4fd0-9465-226bbcb97074,False
0_06be8ad2-3fe4-480e-a975-5b6971b746ea,10,10,t_a0236ca7-6d42-408b-ad50-d3d21c708b88,True
0_06bf33e5-5c59-457e-a4d5-07dd39b94abe,13,13,t_69a23e01-10f5-4c4d-bb9b-c8c58b294b55,True
0_06bf3805-2bc9-4dff-99de-a3ca0604cfcd,20,20,t_624aea38-6809-4337-a889-654dbfc41315,True
0_06bf5db2-45f7-4f0d-9537-d70efb4fe655,20,20,t_f2d06889-d688-4952-bc83-82bd0584e667,False
0_06bf9bc6-d8a5-4cd0-b10b-fd78ed732581,11,11,t_05b19d9f-5ac1-4616-a45a-c38610eecad7,False
0_06c0c599-9fd8-4cad-987c-675fb7d54ada,19,19,t_770cee35-cac2-4e2c-b3fc-bcbc89c9ba4e,True
0_06c0e5e7-4d9f-4157-9d93-d897de25a801,16,16,t_c407a118-8d78-4409-ac54-b32bcb7ba1fb,True
0_06c13b89-eb5b-4ff8-a805-d860ccf9e6e0,20,20,t_6e3c0de5-ab1a-4cd5-b468-5107840a6383,True
0_06c24d4c-028a-4516-b678-efbc2a4cc233,14,14,t_78b908e3-62db-4021-ac90-2ed146bcea8d,True
0_06c26f27-3495-41cd-b471-af58e1839dbe,20,20,t_4b8c9fbc-6c51-4d90-87db-e67e874058cd,False
0_06c2c015-c7c4-460e-84f9-08168a333abd,20,20,t_7baa6b44-4e5a-448e-a258-f2e02bc50002,True
0_06c2f930-e5ed-4000-9224-2379819aaa4d,14,14,t_f4146d96-3405-4339-aa8d-a61849a7c137,False
0_06c33443-98d0-4633-bbbb-eef1c69a5f67,20,20,t_86e64da0-1300-4333-ad5c-ae00ef6e1bd8,True
0_06c35db5-bc1d-4ae0-a3fc-32cff334bd95,20,20,t_c775fa16-d397-4fd7-9f6b-885355c7e61d,True
0_06c48014-3b7c-47be-a918-bbd04bde69c8,16,16,t_334a3b70-c72f-4530-bda8-3302d48a524e,True
0_06c480da-9ada-4d31-bef9-f3bba6cd7009,20,20,t_f2291c61-cbab-434e-a523-94b786bc077c,True
0_06c4f652-6ba6-4165-8689-b07b1050ae1a,20,20,t_24311105-3f61-41fe-829d-a58f3fd674b3,True
0_06c5c64e-4da2-4800-ae04-9e6cf35d7a74,20,20,t_9ec99f3a-9583-4ffa-b2b3-d0ab5afb11a8,True
0_06c62c28-0eba-4b4c-858d-8bdf3abb3b99,20,20,t_d5871007-0649-4c9c-8993-20a66a75d708,False
0_06c64523-29f8-4118-ad6c-6dab79c9f426,10,10,t_2a55e695-7894-42aa-b920-52d1cbaf164c,True
0_06c66113-f00f-418d-b46c-9241f8e3df85,10,10,t_2fd50d08-221d-4027-a3f6-d05ad690180e,False
0_06c69ee6-8fa6-414e-957f-f663076b2f5a,14,14,t_5eb4c7e3-2def-4e1b-951a-c46e6698abac,False
0_06caa69e-0e74-4a17-8860-ea4f7f6cb114,20,20,t_6e90053f-d436-413b-a336-f7117b3136d6,False
0_06caf7ea-d5a7-40db-b161-583454d1c15f,20,20,t_383ef609-b37e-4a60-b332-d347449848e7,False
0_06cc13ed-ab26-4b33-8511-1b30f63ffa9a,20,20,t_cb5a6a6d-0672-498e-9c5e-77203485b6ca,True
0_06cca27e-643d-43b5-86bc-534004e81d28,18,18,t_7b621b70-3cfb-4c6f-aaa1-94b4cd5fd710,True
0_06cca72a-225d-4ce0-992c-e519dc758bc6,20,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False
0_06cd4451-d8ef-4252-9854-bbe08db020f4,11,11,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,False
0_06cd49df-f0af-4a2c-92ce-994bd154d8f6,12,12,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,True
0_06ce1c89-fb98-4091-a9b1-ac9117e9326f,20,20,t_1f8c1395-86b4-4b8a-8752-5181f29bfd87,True
0_06ceafcf-3167-4ac3-9947-7a74d7a2c67b,20,20,t_9a03f300-6504-4c7a-92b1-4cd88354ee74,True
0_06cf8341-fa5b-40ac-935f-9cb0dd160e04,20,20,t_b8d466b8-c057-4bbf-b2e7-6ea9b55ff136,False
0_06cfac17-82fc-408c-be66-61a9bda348fe,20,20,t_fec4d8aa-7ff4-418b-b3d8-835ca0f7672e,False
